,aircraft.damage,make,model,number.of.engines,total.fatal.injuries,total.serious.injuries,total.minor.injuries,total.uninjured,total.passengers
27209,Substantial,beech,Be36,1,0,0,0,1,1
27210,Substantial,beech,Be35,1,1,0,0,0,1
27211,Substantial,beech,Be23,1,0,2,0,0,2
27212,Destroyed,beech,Be35,1,4,0,0,0,4
27213,Substantial,beech,Be23,1,0,0,0,1,1
27214,Substantial,beech,Be23,1,0,0,0,1,1
27215,Destroyed,beech,Be35,1,2,0,0,0,2
27216,Substantial,beech,Be36,1,0,0,0,2,2
27217,Destroyed,beech,Be36,1,3,1,0,0,4
27218,Substantial,beech,Be23,1,0,0,2,0,2
27219,Destroyed,beech,Be35,1,0,0,0,2,2
27220,Substantial,beech,Be35,1,0,0,0,2,2
27221,Substantial,beech,Be36,1,0,0,1,1,2
27222,Substantial,beech,Be58,2,0,0,0,4,4
27223,Destroyed,beech,Be23,1,0,0,0,1,1
27224,Substantial,beech,Be58,2,0,0,0,1,1
27225,Destroyed,beech,Be35,1,1,0,0,0,1
27226,Substantial,beech,Be36,1,0,0,0,1,1
27227,Substantial,beech,Be58,2,0,0,0,1,1
27228,Destroyed,beech,Be58,2,1,0,0,0,1
27229,Destroyed,beech,Be35,1,2,0,0,0,2
27230,Destroyed,beech,Be35,1,1,0,0,0,1
27231,Substantial,beech,Be23,1,0,0,0,1,1
27232,Substantial,beech,Be35,1,0,0,2,0,2
27233,Substantial,beech,Be36,1,0,0,0,1,1
27234,Substantial,beech,Be95,2,0,0,0,4,4
27235,Destroyed,beech,Be36,1,3,0,0,0,3
27236,Substantial,beech,Be95,2,0,0,0,2,2
27237,Substantial,beech,Be58,2,0,0,0,1,1
27238,Substantial,beech,Be23,1,0,0,1,0,1
27239,Destroyed,beech,Be35,1,2,0,0,0,2
27240,Destroyed,beech,Be95,2,4,0,0,0,4
27241,Destroyed,beech,Be35,1,0,0,2,0,2
27242,Substantial,beech,Be36,1,0,0,0,1,1
27243,Substantial,beech,Be35,1,0,0,0,4,4
27244,Substantial,beech,Be36,1,0,0,0,1,1
27245,Substantial,beech,Be58,2,0,0,0,3,3
27246,Substantial,beech,Be35,1,0,0,0,2,2
27247,Substantial,beech,Be35,1,0,1,0,0,1
27248,Destroyed,beech,Be35,1,0,0,2,0,2
27249,Destroyed,beech,Be58,2,2,0,0,0,2
27250,Destroyed,beech,Be95,2,3,0,0,0,3
27251,Substantial,beech,Be35,1,0,0,0,1,1
27252,Substantial,beech,Be35,1,0,0,0,1,1
27253,Substantial,beech,Be35,1,0,0,1,0,1
27254,Destroyed,beech,Be58,2,2,0,0,0,2
27255,Substantial,beech,Be23,1,0,0,2,0,2
27256,Substantial,beech,Be23,1,0,0,2,0,2
27257,Substantial,beech,Be35,1,0,0,0,1,1
27258,Substantial,beech,Be23,1,0,0,0,1,1
27259,Destroyed,beech,Be35,1,1,0,0,0,1
27260,Substantial,beech,Be35,1,0,0,0,1,1
27261,Destroyed,beech,Be36,1,3,1,0,0,4
27262,Destroyed,beech,Be58,2,1,0,0,0,1
27263,Destroyed,beech,Be23,1,0,1,0,0,1
27264,Substantial,beech,Be58,2,0,0,0,1,1
27265,Substantial,beech,Be36,1,0,0,0,2,2
27266,Substantial,beech,Be36,1,0,0,0,6,6
27267,Substantial,beech,Be35,1,0,0,0,1,1
27268,Substantial,beech,Be35,1,0,1,0,0,1
27269,Destroyed,beech,Be35,1,0,1,0,0,1
27270,Destroyed,beech,Be36,1,2,0,0,0,2
27271,Destroyed,beech,Be36,1,4,0,0,0,4
27272,Destroyed,beech,Be35,1,1,0,0,0,1
27273,Substantial,beech,Be23,1,0,0,0,2,2
27274,Substantial,beech,Be23,1,0,0,2,0,2
27275,Destroyed,beech,Be35,1,0,0,0,2,2
27276,Substantial,beech,Be95,2,0,0,3,0,3
27277,Substantial,beech,Be35,1,0,0,0,2,2
27278,Substantial,beech,Be23,1,0,0,0,1,1
27279,Substantial,beech,Be58,2,0,1,1,0,2
27280,Substantial,beech,Be36,1,0,0,0,5,5
27281,Destroyed,beech,Be35,1,1,0,0,0,1
27282,Substantial,beech,Be23,1,0,1,1,0,2
27283,Substantial,beech,Be23,1,0,0,0,1,1
27284,Substantial,beech,Be36,1,0,0,2,0,2
27285,Substantial,beech,Be36,1,0,0,0,2,2
27286,Substantial,beech,Be58,2,0,0,0,3,3
27287,Destroyed,beech,Be23,1,0,0,0,2,2
27288,Destroyed,beech,Be35,1,2,0,0,0,2
27289,Substantial,beech,Be23,1,1,0,0,0,1
27290,Substantial,beech,Be23,1,0,0,1,0,1
27291,Destroyed,beech,Be36,1,2,0,0,0,2
27292,Destroyed,beech,Be35,1,1,0,0,0,1
27293,Destroyed,beech,Be58,2,1,3,0,0,4
27294,Destroyed,beech,Be95,2,2,0,0,0,2
27295,Substantial,beech,Be35,1,0,0,0,1,1
27296,Substantial,beech,Be58,2,0,0,0,3,3
27297,Substantial,beech,Be23,1,0,0,0,2,2
27298,Destroyed,beech,Be35,1,4,0,0,0,4
27299,Substantial,beech,Be35,1,0,1,0,0,1
27300,Substantial,beech,Be35,1,0,0,0,2,2
27301,Substantial,beech,Be95,2,0,0,0,4,4
27302,Destroyed,beech,Be36,1,2,0,0,0,2
27303,Destroyed,beech,Be36,1,2,0,0,0,2
27304,Destroyed,beech,Be95,2,3,0,0,0,3
27305,Destroyed,beech,Be95,2,2,0,0,0,2
27306,Substantial,beech,Be23,1,0,0,0,1,1
27307,Substantial,beech,Be35,1,0,0,0,1,1
27308,Substantial,beech,Be35,1,0,0,0,1,1
27309,Destroyed,beech,Be95,2,1,0,0,0,1
27310,Substantial,beech,Be58,2,0,0,0,3,3
27311,Substantial,beech,Be35,1,0,0,0,2,2
27312,Destroyed,beech,Be58,2,4,0,0,0,4
27313,Destroyed,beech,Be35,1,1,1,0,0,2
27314,Destroyed,beech,Be35,1,2,0,0,0,2
27315,Destroyed,beech,Be58,2,1,0,0,0,1
27316,Substantial,beech,Be35,1,0,0,0,3,3
27317,Destroyed,beech,Be58,2,2,1,0,0,3
27318,Substantial,beech,Be95,2,0,0,0,3,3
27319,Substantial,beech,Be35,1,0,2,2,0,4
27320,Substantial,beech,Be23,1,0,0,0,2,2
27321,Substantial,beech,Be95,2,0,0,0,3,3
27322,Destroyed,beech,Be58,2,1,0,0,0,1
27323,Destroyed,beech,Be58,2,2,0,0,0,2
27324,Destroyed,beech,Be35,1,0,0,0,4,4
27325,Destroyed,beech,Be36,1,0,2,0,0,2
27326,Substantial,beech,Be36,1,0,0,0,1,1
27327,Destroyed,beech,Be36,1,2,0,0,0,2
27328,Destroyed,beech,Be95,2,3,0,0,0,3
27329,Substantial,beech,Be35,1,0,0,0,2,2
27330,Destroyed,beech,Be58,2,2,0,0,0,2
27331,Substantial,beech,Be35,1,0,0,0,1,1
27332,Substantial,beech,Be35,1,0,0,0,2,2
27333,Substantial,beech,Be58,2,0,0,0,2,2
27334,Substantial,beech,Be36,1,0,0,0,3,3
27335,Substantial,beech,Be36,1,0,0,0,3,3
27336,Substantial,beech,Be35,1,0,0,0,1,1
27337,Destroyed,beech,Be36,1,1,0,0,0,1
27338,Substantial,beech,Be58,2,0,0,0,1,1
27339,Destroyed,beech,Be36,1,2,0,0,0,2
27340,Destroyed,beech,Be35,1,4,0,0,0,4
27341,Substantial,beech,Be36,1,0,0,0,2,2
27342,Substantial,beech,Be23,1,0,2,0,0,2
27343,Substantial,beech,Be23,1,0,2,1,0,3
27344,Substantial,beech,Be23,1,0,0,0,2,2
27345,Substantial,beech,Be23,1,0,0,0,1,1
27346,Destroyed,beech,Be35,1,1,1,0,0,2
27347,Substantial,beech,Be36,1,0,0,0,6,6
27348,Substantial,beech,Be35,1,0,4,0,0,4
27349,Substantial,beech,Be23,1,0,0,4,0,4
27350,Destroyed,beech,Be36,1,4,0,0,0,4
27351,Destroyed,beech,Be95,2,1,0,0,0,1
27352,Destroyed,beech,Be35,1,3,0,0,0,3
27353,Destroyed,beech,Be35,1,2,0,0,0,2
27354,Substantial,beech,Be95,2,0,0,0,3,3
27355,Substantial,beech,Be23,1,0,0,0,2,2
27356,Substantial,beech,Be35,1,0,0,0,1,1
27357,Destroyed,beech,Be95,2,3,0,0,0,3
27358,Substantial,beech,Be36,1,0,0,2,0,2
27359,Destroyed,beech,Be35,1,4,0,0,0,4
27360,Substantial,beech,Be23,1,0,0,0,1,1
27361,Destroyed,beech,Be35,1,0,0,3,0,3
27362,Destroyed,beech,Be23,1,3,0,0,0,3
27363,Substantial,beech,Be35,1,0,0,1,3,4
27364,Substantial,beech,Be35,1,0,0,0,4,4
27365,Destroyed,beech,Be35,1,1,0,0,0,1
27366,Substantial,beech,Be35,1,0,0,0,4,4
27367,Destroyed,beech,Be35,1,3,0,0,0,3
27368,Substantial,beech,Be35,1,0,0,0,1,1
